Indicator	Value [MCHF/y]
CAPEX	15933.46
OPEX	1750.61
TOTEX	17684.07

Indicator	Value [ktCO2-eq/y]
GWP_construction	5879.18
GWP_op	2479.71
GWP_total	8358.89
