Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	289.731675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	545.589486	2400.000000	2400.000000	1927.023679	742.821967
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.733319	2.575570	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.608992	0.431148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.656912	1.591669
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
