Indicator	Value [MCHF/y]
CAPEX	12997.99
OPEX	2553.24
TOTEX	15551.23

Indicator	Value [ktCO2-eq/y]
GWP_construction	4527.21
GWP_op	10122.33
GWP_total	14649.54
