Indicator	Value [MCHF/y]
CAPEX	19486.04
OPEX	3221.65
TOTEX	22707.68

Indicator	Value [ktCO2-eq/y]
GWP_construction	6743.43
GWP_op	12997.78
GWP_total	19741.21
