Indicator	Value [MCHF/y]
CAPEX	11291.41
OPEX	4763.40
TOTEX	16054.81

Indicator	Value [ktCO2-eq/y]
GWP_construction	1874.52
GWP_op	31683.34
GWP_total	33557.86
