Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	306.545539	0.000000	0.000000	0.000000	0.000000	891.495436	1802.317233	2400.000000	2400.000000	2400.000000	1755.002301	734.423508
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.238188	1.224223	0.803337	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.575105	0.456169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.895830	1.371746
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
