Indicator	Value [MCHF/y]
CAPEX	14344.04
OPEX	2340.67
TOTEX	16684.71

Indicator	Value [ktCO2-eq/y]
GWP_construction	4493.90
GWP_op	4843.52
GWP_total	9337.42
