Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1405.289353	2400.000000	2400.000000	2400.000000	521.478639	0.000000
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.888830	1.336977	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.609057	0.700912
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.215014	0.215014	0.215014	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.215014	0.215014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003771	0.215014	0.215014
