Indicator	Value [MCHF/y]
CAPEX	11406.66
OPEX	5214.86
TOTEX	16621.52

Indicator	Value [ktCO2-eq/y]
GWP_construction	1853.30
GWP_op	22754.84
GWP_total	24608.14
