Technology [GW]	1	2	3	4	5	6	7	8	9	10	11	12
PV	2.143823	3.858881	5.145175	6.431469	6.431469	4.564286	5.594647	6.860233	5.573940	3.858881	2.143823	1.715058
WIND	2.368000	2.072000	2.072000	1.332000	1.005518	0.000000	0.000000	1.036000	1.184000	2.072000	2.294000	2.516000
HYDRO_DAM	3.095175	3.095175	2.352333	1.980912	2.599947	3.466596	3.342789	3.218982	3.590403	2.599947	2.599947	2.847561
HYDRO_RIVER	1.980000	1.716000	2.046000	2.904000	4.092000	5.082000	5.082000	4.686000	3.630000	2.442000	2.310000	2.244000
GEOTHERMAL_ELEC	0.760000	0.760000	0.760000	0.760000	0.000000	0.481333	0.000000	0.760000	0.760000	0.760000	0.760000	0.760000
IND_BOILER_WOOD	1.997509	1.997509	1.238759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.997509	1.997509	1.997509
IND_BOILER_WASTE	1.950755	1.950755	1.950755	0.849846	0.000000	0.000000	0.000000	0.000000	0.000000	1.950755	1.950755	1.950755
IND_HEATER_ELEC	0.000000	0.000000	0.758750	3.098418	3.948264	3.948264	3.948264	3.948264	3.948264	0.000000	0.000000	0.000000
DHN_HP_ELEC	1.221412	1.197733	0.863309	0.060503	0.323893	0.323893	0.323893	0.323893	0.597935	1.228490	0.620287	1.619215
DHN_GEOTHERMAL	1.621903	1.621903	1.317001	0.674454	0.000000	0.000000	0.000000	0.000000	0.000000	0.288814	1.621903	1.621903
DEC_HP_ELEC	5.029769	4.669378	3.043722	0.000000	0.000000	0.000000	0.000000	0.000000	0.224991	2.580960	3.396642	6.144338
DEC_THERMAL_HP_GAS	1.482436	1.470090	1.136761	0.383189	0.168870	0.168870	0.168870	0.168870	0.311749	0.791085	1.169024	1.689841
DEC_BOILER_WOOD	0.533538	0.529094	0.409127	0.137912	0.060777	0.060777	0.060777	0.060777	0.112200	0.284716	0.420739	0.608184
THERMAL_SOLAR	0.600000	0.900000	1.200000	1.200000	0.826066	0.826066	0.826066	0.826066	1.300000	1.000000	0.700000	0.500000
DEC_HEATER_ELEC	0.321103	0.318429	0.246228	0.083001	0.036578	0.036578	0.036578	0.036578	0.067526	0.171353	0.253216	0.366028
H2_ELECTROLYSIS	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889

Resource [GW]
ELECTRICITY	2.645096	1.139335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046257
NG	0.993232	0.984961	0.761630	0.256736	0.000000	0.000000	0.000000	0.000000	0.008773	0.530027	0.783246	1.132194
WOOD	2.946685	2.941442	1.919730	0.162736	0.071717	0.071717	0.071717	0.071717	0.132396	2.653076	2.813582	3.034767
WASTE	2.379921	2.379921	2.379921	1.036812	0.000000	0.000000	0.000000	0.000000	0.000000	2.379921	2.379921	2.379921

Mobility [Mpkm/h] or [Mtkm/h]
CAR_BEV	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896
BUS_FC	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442
TRAIN_PUBLIC	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032
TRAIN_FREIGHT	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559
TRUCK_FREIGHT_FC	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039
