Indicator	Value [MCHF/y]
CAPEX	15488.38
OPEX	1864.96
TOTEX	17353.34

Indicator	Value [ktCO2-eq/y]
GWP_construction	5493.06
GWP_op	2937.82
GWP_total	8430.88
