Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	921.827367	1866.347157	2400.000000	2400.000000	2400.000000	1804.375337	522.314531
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.280316	1.269516	0.717275	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.702036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.827256	1.723200
POWER_TO_GAS	0.000000	0.000000	0.000000	0.579393	1.231822	1.231822	1.231822	1.231822	1.231822	0.000000	0.000000	0.000000
GAS_TO_POWER	1.231822	1.041565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.231822	1.231822
