Indicator	Value [MCHF/y]
CAPEX	12827.31
OPEX	5622.73
TOTEX	18450.05

Indicator	Value [ktCO2-eq/y]
GWP_construction	1957.26
GWP_op	15542.45
GWP_total	17499.71
