Indicator	Value [MCHF/y]
CAPEX	11829.12
OPEX	5351.98
TOTEX	17181.09

Indicator	Value [ktCO2-eq/y]
GWP_construction	1880.74
GWP_op	19873.70
GWP_total	21754.44
