Indicator	Value [MCHF/y]
CAPEX	11386.48
OPEX	4823.26
TOTEX	16209.74

Indicator	Value [ktCO2-eq/y]
GWP_construction	1874.55
GWP_op	27208.45
GWP_total	29083.00
