Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	306.504339	0.000000	0.000000	0.000000	0.000000	891.541887	1802.269234	2400.000000	2238.588423	2400.000000	1754.178287	734.299906
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.238253	1.224096	0.803402	0.000000	0.216951	0.000000	0.000000
HYDRO_TO_ELEC	0.574994	0.456108	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.224183	0.000000	0.896975	1.370804
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
