Indicator	Value [MCHF/y]
CAPEX	13513.35
OPEX	4166.88
TOTEX	17680.23

Indicator	Value [ktCO2-eq/y]
GWP_construction	3280.64
GWP_op	21312.37
GWP_total	24593.01
