Indicator	Value [MCHF/y]
CAPEX	15030.78
OPEX	1991.82
TOTEX	17022.60

Indicator	Value [ktCO2-eq/y]
GWP_construction	5249.32
GWP_op	3446.03
GWP_total	8695.35
