Indicator	Value [MCHF/y]
CAPEX	11911.19
OPEX	4356.12
TOTEX	16267.31

Indicator	Value [ktCO2-eq/y]
GWP_construction	1989.97
GWP_op	29987.71
GWP_total	31977.68
