Indicator	Value [MCHF/y]
CAPEX	13522.43
OPEX	2535.71
TOTEX	16058.14

Indicator	Value [ktCO2-eq/y]
GWP_construction	4585.81
GWP_op	10052.07
GWP_total	14637.88
