Indicator	Value [MCHF/y]
CAPEX	13468.15
OPEX	3043.06
TOTEX	16511.21

Indicator	Value [ktCO2-eq/y]
GWP_construction	4600.45
GWP_op	12084.47
GWP_total	16684.92
