Indicator	Value [MCHF/y]
CAPEX	18127.96
OPEX	3088.46
TOTEX	21216.41

Indicator	Value [ktCO2-eq/y]
GWP_construction	6402.38
GWP_op	11928.59
GWP_total	18330.97
