Indicator	Value [MCHF/y]
CAPEX	16374.86
OPEX	1639.94
TOTEX	18014.80

Indicator	Value [ktCO2-eq/y]
GWP_construction	6266.66
GWP_op	2036.37
GWP_total	8303.04
