Indicator	Value [MCHF/y]
CAPEX	13910.35
OPEX	2600.63
TOTEX	16510.99

Indicator	Value [ktCO2-eq/y]
GWP_construction	4009.80
GWP_op	6387.71
GWP_total	10397.51
