Indicator	Value [MCHF/y]
CAPEX	15023.24
OPEX	3776.89
TOTEX	18800.13

Indicator	Value [ktCO2-eq/y]
GWP_construction	4540.63
GWP_op	16907.14
GWP_total	21447.78
