Indicator	Value [MCHF/y]
CAPEX	13905.64
OPEX	2466.58
TOTEX	16372.22

Indicator	Value [ktCO2-eq/y]
GWP_construction	4009.01
GWP_op	7448.59
GWP_total	11457.60
