Indicator	Value [MCHF/y]
CAPEX	11209.17
OPEX	4787.39
TOTEX	15996.57

Indicator	Value [ktCO2-eq/y]
GWP_construction	1865.81
GWP_op	33621.83
GWP_total	35487.65
