Indicator	Value [MCHF/y]
CAPEX	9901.10
OPEX	5108.42
TOTEX	15009.52

Indicator	Value [ktCO2-eq/y]
GWP_construction	1576.76
GWP_op	43442.03
GWP_total	45018.79
