Indicator	Value [MCHF/y]
CAPEX	10813.39
OPEX	5125.90
TOTEX	15939.29

Indicator	Value [ktCO2-eq/y]
GWP_construction	1799.52
GWP_op	36233.20
GWP_total	38032.72
