Indicator	Value [MCHF/y]
CAPEX	10663.18
OPEX	5248.96
TOTEX	15912.14

Indicator	Value [ktCO2-eq/y]
GWP_construction	1768.57
GWP_op	40739.01
GWP_total	42507.58
