Indicator	Value [MCHF/y]
CAPEX	13516.04
OPEX	2750.71
TOTEX	16266.75

Indicator	Value [ktCO2-eq/y]
GWP_construction	4808.14
GWP_op	10048.53
GWP_total	14856.67
