Indicator	Value [MCHF/y]
CAPEX	16484.11
OPEX	7041.75
TOTEX	23525.86

Indicator	Value [ktCO2-eq/y]
GWP_construction	2677.81
GWP_op	8638.42
GWP_total	11316.23
