Indicator	Value [MCHF/y]
CAPEX	12926.74
OPEX	3810.31
TOTEX	16737.05

Indicator	Value [ktCO2-eq/y]
GWP_construction	2690.62
GWP_op	25777.09
GWP_total	28467.71
