Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1025.532096	2400.000000	2400.000000	2400.000000	182.741968
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.378403	1.908983	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.245621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.980186
POWER_TO_GAS	2.675203	2.790749	3.509694	4.175108	4.175108	4.175108	4.175108	4.175108	4.175108	4.175108	2.864729	3.943071
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
