Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	332.099290	75.731120	0.000000	0.000000	0.000000	891.495436	1802.317233	2400.000000	2400.000000	2313.351523	1452.080538	690.725542
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.238188	1.224223	0.803337	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.482025	0.381500	0.101789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116463	1.196210	1.023327
POWER_TO_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
