Indicator	Value [MCHF/y]
CAPEX	10711.52
OPEX	5212.82
TOTEX	15924.34

Indicator	Value [ktCO2-eq/y]
GWP_construction	1780.23
GWP_op	37217.38
GWP_total	38997.61
