Indicator	Value [MCHF/y]
CAPEX	14364.41
OPEX	2327.46
TOTEX	16691.87

Indicator	Value [ktCO2-eq/y]
GWP_construction	4519.07
GWP_op	4790.60
GWP_total	9309.67
