Technology [GW]	1	2	3	4	5	6	7	8	9	10	11	12
PV	1.939118	3.490413	4.653884	5.817355	5.817355	5.142690	6.205178	6.205178	5.041707	3.490413	1.939118	1.551295
WIND	2.368000	2.072000	2.072000	1.332000	1.258000	0.000000	0.998666	1.036000	1.184000	2.072000	2.294000	2.516000
HYDRO_DAM	3.095175	3.095175	2.352333	1.980912	2.599947	3.466596	3.342789	3.218982	3.590403	2.599947	2.599947	2.847561
HYDRO_RIVER	1.980000	1.716000	2.046000	2.904000	4.092000	5.082000	5.082000	4.686000	3.630000	2.442000	2.310000	2.244000
IND_BOILER_WOOD	2.285096	2.285096	2.285096	0.461112	0.000000	0.000000	0.000000	0.000000	0.000000	2.285096	2.285096	2.285096
IND_BOILER_WASTE	1.663168	1.663168	1.663168	1.663168	0.146011	0.000000	0.000000	0.000000	0.780496	1.663168	1.663168	1.663168
IND_HEATER_ELEC	0.000000	0.000000	0.000000	1.823984	3.802253	3.948264	3.948264	3.948264	3.167768	0.000000	0.000000	0.000000
DHN_HP_ELEC	1.414209	1.391927	0.790321	0.258287	0.304783	0.304783	0.304783	0.304783	0.347203	0.166433	0.848551	1.788542
DHN_GEOTHERMAL	1.261348	1.261348	1.261348	0.433307	0.000000	0.000000	0.000000	0.000000	0.215454	1.261348	1.261348	1.261348
DEC_HP_ELEC	5.344971	4.984957	3.064597	0.229424	0.000000	0.000000	0.000000	0.000000	0.000000	1.584224	3.721432	6.453195
DEC_THERMAL_HP_GAS	1.650194	1.636451	1.265401	0.426552	0.187980	0.187980	0.187980	0.187980	0.347028	0.880608	1.301315	1.881070
DEC_BOILER_GAS	0.672375	0.666776	0.515590	0.173799	0.076593	0.076593	0.076593	0.076593	0.141397	0.358806	0.530224	0.766446
DEC_BOILER_WOOD	0.059861	0.059362	0.045902	0.015473	0.006819	0.006819	0.006819	0.006819	0.012588	0.031944	0.047205	0.068236
THERMAL_SOLAR	0.600000	0.900000	1.200000	1.200000	0.820899	0.820899	0.820899	0.820899	1.300000	1.000000	0.700000	0.500000
H2_ELECTROLYSIS	0.000000	0.000000	0.340565	0.483889	0.483889	0.483889	0.483889	0.483889	0.483889	0.009388	0.000000	0.000000
H2_FROM_GAS	0.483889	0.483889	0.143324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.474501	0.483889	0.483889

Resource [GW]
ELECTRICITY	2.610266	1.271481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.961729
NG	2.708377	2.692954	1.590679	0.478707	0.210965	0.000000	0.000000	0.000000	0.389459	1.552937	2.316840	2.967482
WOOD	2.721347	2.720759	2.704876	0.553148	0.008046	0.008046	0.008046	0.008046	0.014854	2.688405	2.706413	2.731229
WASTE	2.029065	2.029065	2.029065	2.029065	0.178133	0.000000	0.000000	0.000000	0.952205	2.029065	2.029065	2.029065

Mobility [Mpkm/h] or [Mtkm/h]
CAR_BEV	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896	11.845896
BUS_FC	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442	0.888442
TRAIN_PUBLIC	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032	2.073032
TRAIN_FREIGHT	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559	2.329559
TRUCK_FREIGHT_FC	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039	1.553039
