Indicator	Value [MCHF/y]
CAPEX	13549.06
OPEX	4037.69
TOTEX	17586.75

Indicator	Value [ktCO2-eq/y]
GWP_construction	3290.82
GWP_op	21666.93
GWP_total	24957.74
