Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	921.827367	1866.347157	2400.000000	2400.000000	2400.000000	1961.661227	448.825175
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	1.280316	1.269516	0.717275	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.603260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.608804	2.033382
POWER_TO_GAS	0.000000	0.000000	0.000000	1.366445	2.229632	2.229632	2.229632	2.229632	2.229632	0.000000	0.000000	0.000000
GAS_TO_POWER	2.229632	1.461106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.229632	2.229632
