Indicator	Value [MCHF/y]
CAPEX	15904.21
OPEX	3544.11
TOTEX	19448.32

Indicator	Value [ktCO2-eq/y]
GWP_construction	4907.18
GWP_op	15213.73
GWP_total	20120.91
