Indicator	Value [MCHF/y]
CAPEX	18876.94
OPEX	2685.31
TOTEX	21562.25

Indicator	Value [ktCO2-eq/y]
GWP_construction	6632.66
GWP_op	9605.32
GWP_total	16237.98
