Storage level [GWh]	1	2	3	4	5	6	7	8	9	10	11	12
HYDRO_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	1714.635853	1714.635853	2400.000000	2400.000000	2400.000000	1879.193715	446.207157
P2G_STORAGE	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Exchanged power [GW]
ELEC_TO_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	2.381439	0.000000	0.921188	0.000000	0.000000	0.000000	0.000000
HYDRO_TO_ELEC	0.599741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.723342	1.926057
POWER_TO_GAS	0.000000	0.000000	0.000000	0.398067	5.086196	5.086196	5.086196	5.086196	1.439606	0.000000	0.000000	0.000000
GAS_TO_POWER	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
