Indicator	Value [MCHF/y]
CAPEX	13486.83
OPEX	6232.17
TOTEX	19719.00

Indicator	Value [ktCO2-eq/y]
GWP_construction	1968.62
GWP_op	13196.86
GWP_total	15165.48
