Indicator	Value [MCHF/y]
CAPEX	13688.29
OPEX	2425.28
TOTEX	16113.56

Indicator	Value [ktCO2-eq/y]
GWP_construction	3968.11
GWP_op	9609.68
GWP_total	13577.79
